packageName,className,methodName,api,mcrCategories,mcrTags
org.dependencytrack.parser.cyclonedx.util,ModelConverter,createMetadata,org.cyclonedx:cyclonedx-core-java,null,null
org.dependencytrack.persistence,QueryManager,updateComponentAnalysisCache,none,none,none
org.dependencytrack.search,IndexManager,getIndexDirectory,us.springett:alpine,null,null
org.dependencytrack.tasks,NistMirrorTask,setOutputDir,us.springett:alpine,null,null
org.dependencytrack.upgrade,UpgradeInitializer,contextDestroyed,none,none,none
org.dependencytrack.util,DateUtil,parseDate,none,none,none
org.dependencytrack.model,NotificationRuleTest,testProjects,none,none,none
org.dependencytrack.model,ProjectMetricsTest,testLow,none,none,none
org.dependencytrack.parser.common.resolver,CweResolverTest,testNegativeResolutionByCweId,none,none,none
org.dependencytrack.event,EventSubsystemInitializer,.,us.springett:alpine,null,null
org.dependencytrack.event,EventSubsystemInitializer,contextInitialized,us.springett:alpine,null,null
org.dependencytrack.model,ComponentIdentity,getPurlCoordinates,com.github.package-url:packageurl-java,null,null
org.dependencytrack.model,DependencyMetrics,getPolicyViolationsSecurityAudited,none,none,none
org.dependencytrack.model,Project,setName,none,none,none
org.dependencytrack.model,Vulnerability,getComponents,none,none,none
org.dependencytrack.persistence,NotificationQueryManager,updateNotificationRule,us.springett:alpine,null,null
org.dependencytrack.policy,CoordinatesPolicyEvaluator,supportedSubject,none,none,none
org.dependencytrack.resources.v1.vo,DependencyRequest,.,none,none,none
org.dependencytrack.tasks.repositories,GoModulesMetaAnalyzer,caseEncode,none,none,none
org.dependencytrack.common,ManagedHttpClientFactoryTest,userAgentTest,us.springett:alpine,null,null
org.dependencytrack.event,IndexEventTest,testVulnerabilityEvent,none,none,none
org.dependencytrack.integrations,AbstractIntegrationPointTest,testAbstractMethods,us.springett:alpine,null,null
org.dependencytrack.integrations,AbstractIntegrationPointTest,testAbstractMethods,org.mockito:mockito-core,null,null
