packageName,className,methodName,api,mcrCategories,mcrTags
com.novetta.clavin.gazetteer,LazyAncestryGeoName,getAlternateNames,none,none,none
com.novetta.clavin.resolver.multipart,MatchedLocation,getMostSpecificMatch,none,none,none
com.novetta.clavin.util,DamerauLevenshteinTest,testIsEditDistance1,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer,GeoName,getTimezone,none,none,none
com.novetta.clavin.resolver,ClavinLocationResolver,getGazetteer,none,none,none
com.novetta.clavin.gazetteer,BasicGeoNameTest,testNonEmptyAlternateCountryCodes,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer,BasicGeoNameTest,testIsAncestryResolved_FullResolution,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer,LazyAncestryGeoNameTest,.,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer,LazyAncestryGeoNameTest,.,org.mockito:mockito-core,Mocking,"mock,mocking,testing"
com.novetta.clavin.gazetteer.query,LuceneGazetteerTest,.,none,none,none
com.novetta.clavin.gazetteer,LazyAncestryGeoName,isTopLevelTerritory,none,none,none
com.novetta.clavin.util,DamerauLevenshteinTest,testDamerauLevenshteinDistanceCaseInsensitive,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer,BasicGeoName,buildAncestryKey,none,none,none
com.novetta.clavin.gazetteer.query,LuceneGazetteer,getClosestLocations,org.apache.lucene:lucene-queryparser,none,"lucene,apache,index"
com.novetta.clavin.gazetteer.query,LuceneGazetteer,getClosestLocations,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j"
com.novetta.clavin.gazetteer,LazyAncestryGeoName,hashCode,none,none,none
com.novetta.clavin.resolver,ClavinLocationResolver,resolveLocations,none,none,none
com.novetta.clavin.resolver.multipart,MultipartLocationResolver,resolveMultipartLocation,none,none,none
com.novetta.clavin.gazetteer,LazyAncestryGeoNameTest,testGetParent_LazyResolve_AlreadyResolved,org.mockito:mockito-core,Mocking,"mock,mocking,testing"
com.novetta.clavin.gazetteer,LazyAncestryGeoNameTest,testGetParent_LazyResolve_AlreadyResolved,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer,GeoName,getPrimaryCountryName,none,none,none
com.novetta.clavin.gazetteer,LazyAncestryGeoName,getGeonameID,none,none,none
com.novetta.clavin.resolver,ClavinLocationResolverHeuristicsTest,testHeuristicsEngland,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer.query,LuceneGazetteerTest,testGetNullGeoName,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.resolver,ClavinLocationResolverHeuristicsTest,testHeuristicsOntario,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.resolver,ClavinLocationResolver,.,none,none,none
com.novetta.clavin.resolver.multipart,MultipartLocationResolver,resolveLocation,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j"
com.novetta.clavin.gazetteer.query,QueryBuilder,addParentIds,none,none,none
com.novetta.clavin.gazetteer,BasicGeoName,toString,none,none,none
com.novetta.clavin.extractor,Entity,getText,none,none,none
com.novetta.clavin.gazetteer,GeoName,getModificationDate,none,none,none
com.novetta.clavin.gazetteer,GeoName,isDescendantOf,none,none,none
com.novetta.clavin.gazetteer,FeatureCodeBuilder,main,none,none,none
com.novetta.clavin.gazetteer.query,GazetteerQuery,getFeatureCodes,none,none,none
com.novetta.clavin.resolver.multipart,MatchedLocation,getMatches,none,none,none
com.novetta.clavin.gazetteer,BasicGeoName,getPopulation,none,none,none
com.novetta.clavin.gazetteer,LazyAncestryGeoName,getPreferredName,none,none,none
com.novetta.clavin,WorkflowDemo,main,none,none,none
com.novetta.clavin.gazetteer,BasicGeoName,isTopLevelTerritory,none,none,none
com.novetta.clavin.gazetteer,LazyAncestryGeoName,getAncestryKey,none,none,none
com.novetta.clavin.resolver.multipart,SearchResult,toString,none,none,none
com.novetta.clavin.gazetteer,LazyAncestryGeoName,.,none,none,none
com.novetta.clavin.gazetteer.query,LuceneGazetteer,buildFilters,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index"
com.novetta.clavin.resolver.multipart,DefaultScorer,score,none,none,none
com.novetta.clavin.resolver.multipart,ResolvedMultipartLocation,.,none,none,none
com.novetta.clavin.gazetteer.query,LuceneGazetteerTest,testFindHistoricalLocations,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.resolver,ClavinLocationResolverTest,testIsDemonym,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.index,BinarySimilarity,tf,none,none,none
com.novetta.clavin.resolver.multipart,MatchedLocation,getMatch,none,none,none
com.novetta.clavin.gazetteer,BasicGeoName,getAlternateCountryCodes,none,none,none
com.novetta.clavin.gazetteer,LazyAncestryGeoName,getParent,none,none,none
com.novetta.clavin.gazetteer,BasicGeoName,getLatitude,none,none,none
com.novetta.clavin.resolver.multipart,MultipartLocationName,getCity,none,none,none
com.novetta.clavin.gazetteer.query,LuceneGazetteerTest,testFilterDupes,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.resolver,ClavinLocationResolverHeuristicsTest,testHeuristicsIllinois,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.resolver.multipart,ResolvedMultipartLocation,toString,none,none,none
com.novetta.clavin.gazetteer.query,LuceneGazetteerTest,testBorderCases,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer,BasicGeoName,getParentId,none,none,none
com.novetta.clavin.gazetteer.query,QueryBuilder,featureCodes,none,none,none
com.novetta.clavin.resolver.multipart,ResolvedMultipartLocation,getState,none,none,none
com.novetta.clavin.resolver,ClavinLocationResolverHeuristicsTest,testHeuristicsWA,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer,BasicGeoName,getPrimaryCountryName,none,none,none
com.novetta.clavin.resolver.multipart,SearchResult,getBestLocation,none,none,none
com.novetta.clavin.gazetteer,BasicGeoNameTest,testSeldomUsedFields,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer.query,LuceneGazetteerTest,testResolveLocations_WhitespaceInput,junit:junit,Testing Frameworks,"testing,junit"
