packageName,className,api,mcrCategories,mcrTags,count,countAll,proportion
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,UUIDMapperValidTypesIndexCreationIT,com.stratio.cassandra:cassandra-lucene-index-builder,null,null,9,15,0.6
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,UUIDMapperValidTypesIndexCreationIT,junit:junit,null,null,6,15,0.4
com.stratio.cassandra.lucene.schema,SchemaBuilderTest,org.apache.lucene:lucene-analyzers-common,null,null,13,103,0.13
com.stratio.cassandra.lucene.schema,SchemaBuilderTest,junit:junit,null,null,71,103,0.69
com.stratio.cassandra.lucene.schema,SchemaBuilderTest,org.apache.lucene:lucene-core,null,null,19,103,0.18
com.stratio.cassandra.lucene.schema.analysis,AnalyzerBuilder,org.apache.lucene:lucene-core,null,null,1,1,1.0
com.stratio.cassandra.lucene.search.condition,LuceneConditionTest,junit:junit,null,null,24,35,0.69
com.stratio.cassandra.lucene.search.condition,LuceneConditionTest,org.apache.lucene:lucene-core,null,null,11,35,0.31
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,DateMapperValidTypesIndexCreationIT,com.stratio.cassandra:cassandra-lucene-index-builder,null,null,9,15,0.6
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,DateMapperValidTypesIndexCreationIT,junit:junit,null,null,6,15,0.4
com.stratio.cassandra.lucene.search.condition,DateRangeCondition,org.apache.lucene:lucene-spatial,null,null,18,20,0.9
com.stratio.cassandra.lucene.search.condition,DateRangeCondition,org.apache.lucene:lucene-core,null,null,2,20,0.1
com.stratio.cassandra.lucene.testsAT.issues,Issue94IT,junit:junit,null,null,3,6,0.5
com.stratio.cassandra.lucene.testsAT.issues,Issue94IT,com.stratio.cassandra:cassandra-lucene-index-builder,null,null,3,6,0.5
com.stratio.cassandra.lucene.search.condition,BooleanConditionTest,org.apache.lucene:lucene-core,null,null,11,39,0.28
com.stratio.cassandra.lucene.search.condition,BooleanConditionTest,junit:junit,null,null,28,39,0.72
com.stratio.cassandra.lucene.testsAT.issues,Issue18IT,junit:junit,null,null,3,6,0.5
com.stratio.cassandra.lucene.testsAT.issues,Issue18IT,com.stratio.cassandra:cassandra-lucene-index-builder,null,null,3,6,0.5
com.stratio.cassandra.lucene.common,DateParserTest,junit:junit,null,null,28,30,0.93
com.stratio.cassandra.lucene.common,DateParserTest,org.apache.cassandra:cassandra-all,null,null,2,30,0.07
com.stratio.cassandra.lucene.testsAT.varia,BoundStatementWithSortedKQueryIT,com.stratio.cassandra:cassandra-lucene-index-builder,null,null,38,54,0.7
com.stratio.cassandra.lucene.testsAT.varia,BoundStatementWithSortedKQueryIT,junit:junit,null,null,16,54,0.3
com.stratio.cassandra.lucene.common,GeoTransformationBufferTest,junit:junit,null,null,13,23,0.57
com.stratio.cassandra.lucene.common,GeoTransformationBufferTest,com.vividsolutions:jts-core,null,null,10,23,0.43
com.stratio.cassandra.lucene.search,SearchBuildersTest,junit:junit,null,null,41,41,1.0
com.stratio.cassandra.lucene.testsAT.story,SimpleKeyDataHandlingIT,com.stratio.cassandra:cassandra-lucene-index-builder,null,null,20,29,0.69
com.stratio.cassandra.lucene.testsAT.story,SimpleKeyDataHandlingIT,junit:junit,null,null,9,29,0.31
com.stratio.cassandra.lucene.testsAT.varia,InOperatorWithSkinnyRowsIT,junit:junit,null,null,8,12,0.67
com.stratio.cassandra.lucene.testsAT.varia,InOperatorWithSkinnyRowsIT,com.stratio.cassandra:cassandra-lucene-index-builder,null,null,4,12,0.33
com.stratio.cassandra.lucene.search.sort,SortField,org.apache.lucene:lucene-core,null,null,1,1,1.0
com.stratio.cassandra.lucene.search.condition,GeoBBoxConditionTest,org.apache.lucene:lucene-core,null,null,6,48,0.13
com.stratio.cassandra.lucene.search.condition,GeoBBoxConditionTest,junit:junit,null,null,40,48,0.83
com.stratio.cassandra.lucene.search.condition,GeoBBoxConditionTest,org.apache.lucene:lucene-spatial,null,null,2,48,0.04
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,BlobMapperValidTypesIndexCreationIT,junit:junit,null,null,6,15,0.4
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,BlobMapperValidTypesIndexCreationIT,com.stratio.cassandra:cassandra-lucene-index-builder,null,null,9,15,0.6
com.stratio.cassandra.lucene.testsAT.varia,RangeTombstoneIT,junit:junit,null,null,15,15,1.0
com.stratio.cassandra.lucene.testsAT.varia,TokenRangeWithWideRowsMultiPartitionIT,junit:junit,null,null,20,20,1.0
com.stratio.cassandra.lucene.search.condition,ConditionTest,junit:junit,null,null,9,22,0.41
com.stratio.cassandra.lucene.search.condition,ConditionTest,org.apache.lucene:lucene-core,null,null,13,22,0.59
com.stratio.cassandra.lucene.testsAT.story,MultipleKeyDataHandlingIT,com.stratio.cassandra:cassandra-lucene-index-builder,null,null,20,29,0.69
com.stratio.cassandra.lucene.testsAT.story,MultipleKeyDataHandlingIT,junit:junit,null,null,9,29,0.31
com.stratio.cassandra.lucene.schema,SchemaAnalyzer,org.apache.lucene:lucene-core,null,null,18,18,1.0
com.stratio.cassandra.lucene.testsAT.ttl,SelectTotalExpiredTTLWideRowsIT,com.stratio.cassandra:cassandra-lucene-index-builder,null,null,5,10,0.5
com.stratio.cassandra.lucene.testsAT.ttl,SelectTotalExpiredTTLWideRowsIT,junit:junit,null,null,5,10,0.5
com.stratio.cassandra.lucene.search.sort,GeoDistanceSortField,org.apache.lucene:lucene-core,null,null,1,5,0.2
com.stratio.cassandra.lucene.search.sort,GeoDistanceSortField,org.apache.lucene:lucene-spatial,null,null,4,5,0.8
com.stratio.cassandra.lucene.common,JsonSerializer,com.fasterxml.jackson.core:jackson-databind,null,null,23,29,0.79
com.stratio.cassandra.lucene.common,JsonSerializer,com.fasterxml.jackson.core:jackson-core,null,null,6,29,0.21
com.stratio.cassandra.lucene.testsAT.search,RangeSearchIT,com.datastax.cassandra:cassandra-driver-core,null,null,2,294,0.01
com.stratio.cassandra.lucene.testsAT.search,RangeSearchIT,com.stratio.cassandra:cassandra-lucene-index-builder,null,null,219,294,0.74
com.stratio.cassandra.lucene.testsAT.search,RangeSearchIT,junit:junit,null,null,73,294,0.25
com.stratio.cassandra.lucene.testsAT.partitioning,PartitioningOnColumnIT,com.stratio.cassandra:cassandra-lucene-index-builder,null,null,6,9,0.67
com.stratio.cassandra.lucene.testsAT.partitioning,PartitioningOnColumnIT,junit:junit,null,null,3,9,0.33
com.stratio.cassandra.lucene.testsAT.util,CassandraUtilsSelect,com.datastax.cassandra:cassandra-driver-core,null,null,58,99,0.59
com.stratio.cassandra.lucene.testsAT.util,CassandraUtilsSelect,junit:junit,null,null,3,99,0.03
com.stratio.cassandra.lucene.testsAT.util,CassandraUtilsSelect,com.stratio.cassandra:cassandra-lucene-index-builder,null,null,38,99,0.38
com.stratio.cassandra.lucene.schema.analysis,ClasspathAnalyzerBuilder,org.apache.lucene:lucene-core,null,null,2,2,1.0
com.stratio.cassandra.lucene.testsAT.deletion,ComposedKeyDataDeletionIT,com.datastax.cassandra:cassandra-driver-core,null,null,34,54,0.63
com.stratio.cassandra.lucene.testsAT.deletion,ComposedKeyDataDeletionIT,junit:junit,null,null,16,54,0.3
com.stratio.cassandra.lucene.testsAT.deletion,ComposedKeyDataDeletionIT,com.stratio.cassandra:cassandra-lucene-index-builder,null,null,4,54,0.07
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,IntegerMapperValidTypesIndexCreationIT,com.stratio.cassandra:cassandra-lucene-index-builder,null,null,9,15,0.6
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,IntegerMapperValidTypesIndexCreationIT,junit:junit,null,null,6,15,0.4
com.stratio.cassandra.lucene.search.condition,GeoOperationTest,org.apache.lucene:lucene-spatial,null,null,8,16,0.5
com.stratio.cassandra.lucene.search.condition,GeoOperationTest,junit:junit,null,null,8,16,0.5
com.stratio.cassandra.lucene.testsAT.story,MultipleKeyIndexHandlingIT,com.stratio.cassandra:cassandra-lucene-index-builder,null,null,6,15,0.4
com.stratio.cassandra.lucene.testsAT.story,MultipleKeyIndexHandlingIT,junit:junit,null,null,9,15,0.6
com.stratio.cassandra.lucene.testsAT.varia,PerPartitionLimitIT,junit:junit,null,null,6,14,0.43
com.stratio.cassandra.lucene.testsAT.varia,PerPartitionLimitIT,com.datastax.cassandra:cassandra-driver-core,null,null,8,14,0.57
com.stratio.cassandra.lucene.testsAT,BaseIT,junit:junit,null,null,3,3,1.0
com.stratio.cassandra.lucene.schema.mapping,DateMapper,org.apache.lucene:lucene-core,null,null,9,9,1.0
com.stratio.cassandra.lucene.schema,SchemaBuilder,org.apache.lucene:lucene-core,null,null,16,16,1.0
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,BigDecimalMapperValidTypesIndexCreationIT,junit:junit,null,null,6,15,0.4
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,BigDecimalMapperValidTypesIndexCreationIT,com.stratio.cassandra:cassandra-lucene-index-builder,null,null,9,15,0.6
com.stratio.cassandra.lucene.testsAT.varia,AllowFilteringWith1000SimilarRowsIT,junit:junit,null,null,10,10,1.0
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,DoubleMapperValidTypesIndexCreationIT,com.stratio.cassandra:cassandra-lucene-index-builder,null,null,9,15,0.6
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,DoubleMapperValidTypesIndexCreationIT,junit:junit,null,null,6,15,0.4
com.stratio.cassandra.lucene.search.condition,NoneConditionTest,junit:junit,null,null,13,17,0.76
com.stratio.cassandra.lucene.search.condition,NoneConditionTest,org.apache.lucene:lucene-core,null,null,4,17,0.24
com.stratio.cassandra.lucene.testsAT.varia,SearchWithLongWideRowsIT,com.stratio.cassandra:cassandra-lucene-index-builder,null,null,14,32,0.44
com.stratio.cassandra.lucene.testsAT.varia,SearchWithLongWideRowsIT,junit:junit,null,null,18,32,0.56
com.stratio.cassandra.lucene.search,SearchBuilderTest,junit:junit,null,null,11,11,1.0
com.stratio.cassandra.lucene.schema.mapping,LongMapperTest,junit:junit,null,null,61,79,0.77
com.stratio.cassandra.lucene.schema.mapping,LongMapperTest,org.apache.lucene:lucene-core,null,null,18,79,0.23
com.stratio.cassandra.lucene.testsAT.search,MatchSearchIT,com.stratio.cassandra:cassandra-lucene-index-builder,null,null,70,152,0.46
com.stratio.cassandra.lucene.testsAT.search,MatchSearchIT,com.datastax.cassandra:cassandra-driver-core,null,null,10,152,0.07
com.stratio.cassandra.lucene.testsAT.search,MatchSearchIT,junit:junit,null,null,72,152,0.47
com.stratio.cassandra.lucene.schema.mapping,GeoPointMapper,org.apache.lucene:lucene-spatial,null,null,13,15,0.87
com.stratio.cassandra.lucene.schema.mapping,GeoPointMapper,org.apache.lucene:lucene-core,null,null,2,15,0.13
com.stratio.cassandra.lucene.schema.mapping,BigIntegerMapperTest,junit:junit,null,null,154,168,0.92
com.stratio.cassandra.lucene.schema.mapping,BigIntegerMapperTest,org.apache.lucene:lucene-core,null,null,14,168,0.08
com.stratio.cassandra.lucene.schema.mapping,GeoPointMapperTest,org.apache.lucene:lucene-core,null,null,4,74,0.05
com.stratio.cassandra.lucene.schema.mapping,GeoPointMapperTest,junit:junit,null,null,68,74,0.92
com.stratio.cassandra.lucene.schema.mapping,GeoPointMapperTest,org.apache.lucene:lucene-spatial,null,null,2,74,0.03
com.stratio.cassandra.lucene.search.sort,SimpleSortField,org.apache.lucene:lucene-core,null,null,2,2,1.0
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,BooleanMapperValidTypesIndexCreationIT,com.stratio.cassandra:cassandra-lucene-index-builder,null,null,9,15,0.6
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,BooleanMapperValidTypesIndexCreationIT,junit:junit,null,null,6,15,0.4
com.stratio.cassandra.lucene.testsAT.varia,InOperatorWithWideRowsIT,junit:junit,null,null,12,19,0.63
com.stratio.cassandra.lucene.testsAT.varia,InOperatorWithWideRowsIT,com.stratio.cassandra:cassandra-lucene-index-builder,null,null,7,19,0.37
com.stratio.cassandra.lucene.search.condition,SingleMapperCondition,org.apache.lucene:lucene-core,null,null,3,3,1.0
com.stratio.cassandra.lucene.testsAT.util,CassandraConfig,com.datastax.cassandra:cassandra-driver-core,null,null,3,5,0.6
com.stratio.cassandra.lucene.testsAT.util,CassandraConfig,com.stratio.cassandra:cassandra-lucene-index-builder,null,null,2,5,0.4
com.stratio.cassandra.lucene.search.condition,FuzzyConditionTest,junit:junit,null,null,36,52,0.69
com.stratio.cassandra.lucene.search.condition,FuzzyConditionTest,org.apache.lucene:lucene-core,null,null,16,52,0.31
com.stratio.cassandra.lucene.testsAT.issues,Issue64IT,junit:junit,null,null,3,20,0.15
com.stratio.cassandra.lucene.testsAT.issues,Issue64IT,com.stratio.cassandra:cassandra-lucene-index-builder,null,null,17,20,0.85
com.stratio.cassandra.lucene.common,GeoTransformationCentroidTest,junit:junit,null,null,8,8,1.0
com.stratio.cassandra.lucene.schema.mapping,DoubleMapperTest,org.apache.lucene:lucene-core,null,null,18,77,0.23
com.stratio.cassandra.lucene.schema.mapping,DoubleMapperTest,junit:junit,null,null,59,77,0.77
com.stratio.cassandra.lucene.schema.mapping,MapperTest,org.apache.lucene:lucene-core,null,null,4,8,0.5
com.stratio.cassandra.lucene.schema.mapping,MapperTest,junit:junit,null,null,4,8,0.5
com.stratio.cassandra.lucene.search.condition,GeospatialCondition,org.apache.lucene:lucene-core,null,null,2,9,0.22
com.stratio.cassandra.lucene.search.condition,GeospatialCondition,org.apache.lucene:lucene-spatial,null,null,7,9,0.78
com.stratio.cassandra.lucene.testsAT.search,WildcardSearchIT,com.stratio.cassandra:cassandra-lucene-index-builder,null,null,16,34,0.47
com.stratio.cassandra.lucene.testsAT.search,WildcardSearchIT,junit:junit,null,null,18,34,0.53
com.stratio.cassandra.lucene.testsAT.type_validation,DataHelper,com.stratio.cassandra:cassandra-lucene-index-builder,null,null,42,42,1.0
com.stratio.cassandra.lucene.search.condition,MatchConditionTest,org.apache.lucene:lucene-core,null,null,101,168,0.6
com.stratio.cassandra.lucene.search.condition,MatchConditionTest,junit:junit,null,null,67,168,0.4
