packageName,className,methodName,apis
com.stratio.cassandra.lucene.testsAT.search,RangeSearchWithDocValuesIT,"",[junit:junit]
com.stratio.cassandra.lucene.testsAT.search,RangeSearchWithDocValuesIT,testRangeBigintField2,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,RangeSearchWithDocValuesIT,testRangeUUIDField4,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,DoubleMapperValidTypesIndexCreationIT,after,[junit:junit]
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,StringMapperValidTypesIndexCreationIT,regExValues,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.varia,SearchWithLongSkinnyRowsIT,testFilter1000,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.varia,StatelessSearchWithWideRowsIT,after,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,BooleanMapperTest,testValueLong,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,GeoPointMapperTest,testGetLatitudeFromStringColumn,[junit:junit]
com.stratio.cassandra.lucene.search.condition,DateRangeConditionTest,testParseSpatialOperationBlank,[junit:junit]
com.stratio.cassandra.lucene.search.condition,GeoBBoxConditionTest,testBuildTooLargeMaxLongitude,[junit:junit]
com.stratio.cassandra.lucene.search.condition,RangeConditionTest,testStringClose,"[junit:junit,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.testsAT.issues,Issue286IT,testFrozenTupleAsClusteringKey,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,FuzzySearchIT,testFuzzyAsciiFieldWith5MaxEditsAndTranspositions,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,MatchSearchIT,testMatchDecimalField4,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,RegexpSearchIT,testRegexpSetField1,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.util,CassandraUtils,asInsert,[com.datastax.cassandra:cassandra-driver-core]
com.stratio.cassandra.lucene.testsAT.varia,SearchWithLongWideRowsIT,testQueryAll200,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.builder,BuilderTest,testGeoDistanceConditionDefaults,[junit:junit]
com.stratio.cassandra.lucene.schema,SchemaBuilderTest,testBuildNumeric,"[junit:junit,org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.schema,SchemaTest,testGetMapper,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,DateMapperTest,testBaseLong,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,GeoShapeMapperTest,testConstructorWithNullColumn,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,IntegerMapper,indexedField,[org.apache.lucene:lucene-core]
com.stratio.cassandra.lucene.schema.mapping,IntegerMapperTest,testExtractAnalyzers,[junit:junit]
com.stratio.cassandra.lucene.search.condition,RegexpConditionTest,testBuildNullValue,[junit:junit]
com.stratio.cassandra.lucene.search.condition,WildcardConditionTest,testBuildDefaults,[junit:junit]
com.stratio.cassandra.lucene.testsAT.geospatial,GeoShapeSearchOverGeoPointsIT,testConcaveShapesIsWithin,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.geospatial,GeoShapeSearchOverGeoShapesIT,testContainsPoint6,[junit:junit]
com.stratio.cassandra.lucene.testsAT.issues,Issue286IT,testFrozenUdtAsClusteringKey,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,MatchSearchIT,testMatchBigintField2,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,RegexpSearchIT,testRegexpInetField5,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.udt,UDTCollectionsIT,testSimpleUDTListOfMapMap,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.varia,SortWithSkinnyRowsIT,testSortPartitionDesc,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.schema.mapping,BitemporalMapperTest,testParseJSONWithAllArgs,[junit:junit]
com.stratio.cassandra.lucene.search.condition,MatchConditionTest,testToString,[junit:junit]
com.stratio.cassandra.lucene.search.sort.builder,GeoDistanceSortFieldBuilderTest,testBuildInvalidLat,[junit:junit]
com.stratio.cassandra.lucene.testsAT.deletion,SimpleKeyDataDeletionIT,testMapElementDeletion,"[com.datastax.cassandra:cassandra-driver-core,com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.geospatial,GeoShapeSearchSpatialOperationsIT,testCase3WithDifference,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,MatchSearchWithDocValuesIT,testMatchDate1,[junit:junit]
