packageName,className,methodName,apis
com.intuit.fuzzymatcher.component,MatchServicePerfTest,itShouldApplyMatchForBigData,[junit:junit]
com.intuit.fuzzymatcher.component,TokenRepoTest,shouldGetForNotSupportedWithNearestNeighbor,[junit:junit]
com.intuit.fuzzymatcher.component,ElementMatchTest,itShouldGiveAverageScoreWithBalancedElements,[junit:junit]
com.intuit.fuzzymatcher.component,MatchServiceTest,itShouldApplyMatchWithVariance,"[junit:junit,org.mockito:mockito-all]"
com.intuit.fuzzymatcher.function,ScoringFunctionTest,itShouldGiveAverageScore_Success,[junit:junit]
com.intuit.fuzzymatcher.component,ElementMatchTest,itShouldNotScoreMoreThanOneForName,[junit:junit]
com.intuit.fuzzymatcher.component,MatchServicePerfTest,getAddress,[org.apache.commons:commons-lang3]
com.intuit.fuzzymatcher.component,MatchServiceTest,itShouldApplyMatchByDocId,[junit:junit]
com.intuit.fuzzymatcher.component,MatchServiceTest,itShouldApplyMatch,"[junit:junit,org.mockito:mockito-all]"
com.intuit.fuzzymatcher.domain,DocumentTest,itShouldGetUnmatchedCountForUnbalancedDocWithEmpty,[junit:junit]
com.intuit.fuzzymatcher.function,PreProcessFunctionTest,itShouldCustomPreprocessAddress,[junit:junit]
com.intuit.fuzzymatcher.function,PreProcessFunction,toLowerCase,[org.apache.commons:commons-lang3]
com.intuit.fuzzymatcher.function,TokenizerFunctionTest,itShouldGetWordSoundexEncodeTokenizerForName,[junit:junit]
com.intuit.fuzzymatcher.component,MatchServiceTest,itShouldApplyMatchForBalancedEmptyElements,"[junit:junit,org.mockito:mockito-all]"
com.intuit.fuzzymatcher.component,MatchServiceTest,itShouldApplyMatchForEmptyInput,[junit:junit]
com.intuit.fuzzymatcher.component,MatchServiceTest,itShouldApplyMatchForMultiplePhoneNumber,"[junit:junit,org.mockito:mockito-all]"
com.intuit.fuzzymatcher.function,TokenizerFunctionTest,itShouldGetNGramTokenizer_Success,[junit:junit]
com.intuit.fuzzymatcher.domain,Document,getChildCount,[org.apache.commons:commons-collections4]
com.intuit.fuzzymatcher.component,MatchServiceTest,itShouldApplyMatchWithSourceList,"[junit:junit,org.mockito:mockito-all]"
com.intuit.fuzzymatcher.function,PreProcessFunctionTest,itShouldTestComposingFunction,[junit:junit]
com.intuit.fuzzymatcher.component,MatchServiceTest,itShouldApplyMatchWith3Documents,"[junit:junit,org.mockito:mockito-all]"
com.intuit.fuzzymatcher.component,MatchServiceTest,itShouldApplyMatchByGroupsForAList,[junit:junit]
com.intuit.fuzzymatcher.domain,Element,getUnmatchedChildCount,[org.apache.commons:commons-lang3]
com.intuit.fuzzymatcher.domain,Document,getDistinctNonEmptyElements,[org.apache.commons:commons-lang3]
com.intuit.fuzzymatcher.component,TokenRepoTest,shouldGetMultipleMatchedWithNearestNeighbour,[junit:junit]
com.intuit.fuzzymatcher.function,PreProcessFunction,trim,[org.apache.commons:commons-lang3]
com.intuit.fuzzymatcher.component,DocumentMatch,documentThresholdMatching,[org.apache.commons:commons-lang3]
com.intuit.fuzzymatcher.component,MatchServiceTest,itShouldApplyMatchElementsWithDifferentType,[junit:junit]
com.intuit.fuzzymatcher.component,MatchServiceTest,itShouldApplyMatchForWhiteSpaceWithNoFalsePositive,[junit:junit]
com.intuit.fuzzymatcher.component,MatchServiceTest,getCSVReader,[com.opencsv:opencsv]
com.intuit.fuzzymatcher.function,ScoringFunctionTest,itShouldGiveSimpleAverageScore_Success,[junit:junit]
com.intuit.fuzzymatcher.domain,DocumentTest,itShouldGetUnmatchedCountForBalancedDoc,[junit:junit]
com.intuit.fuzzymatcher.component,Dictionary,getAddressDictionary,[org.slf4j:slf4j-api]
com.intuit.fuzzymatcher.component,MatchServiceTest,itShouldApplyMatchForMulitipleEmptyField,"[junit:junit,org.mockito:mockito-all]"
com.intuit.fuzzymatcher.component,ElementMatchTest,itShouldGiveAverageScoreWithUnbalancedElements,[junit:junit]
com.intuit.fuzzymatcher.component,MatchServiceTest,itShouldApplyMatchForDemo,[junit:junit]
com.intuit.fuzzymatcher.component,ElementMatch,matchElement,[org.apache.commons:commons-lang3]
com.intuit.fuzzymatcher.component,MatchServiceTest,itShouldApplyMatchWithFailure,[junit:junit]
com.intuit.fuzzymatcher.component,MatchServiceTest,itShouldApplyMatchWithSourceDocument,"[junit:junit,org.mockito:mockito-all]"
com.intuit.fuzzymatcher.function,ScoringFunctionTest,getMockElement,[org.mockito:mockito-all]
com.intuit.fuzzymatcher.component,MatchServiceTest,"",[org.slf4j:slf4j-api]
com.intuit.fuzzymatcher.function,PreProcessFunction,removeDomain,[org.apache.commons:commons-lang3]
com.intuit.fuzzymatcher.component,ElementMatchTest,itShouldNotScoreMoreThanOneForAddress,[junit:junit]
com.intuit.fuzzymatcher.component,MatchServiceTest,itShouldApplyMatchWithConfigurablePreProcessingFunctions,[junit:junit]
com.intuit.fuzzymatcher.function,PreProcessFunctionTest,itShouldApplyNonePreprocessing_Success,[junit:junit]
com.intuit.fuzzymatcher.function,ScoringFunctionTest,getMockDocument,[org.mockito:mockito-all]
com.intuit.fuzzymatcher.component,TokenRepoTest,shouldGetForNumberForNegativeWithNearestNeighbor,[junit:junit]
com.intuit.fuzzymatcher.function,PreProcessFunctionTest,itShouldRemoveSuffixFromName_Success,[junit:junit]
com.intuit.fuzzymatcher.domain,ElementTest,itShouldNotMatchPhoneticWordsWithChainTokenizerFunction2,[junit:junit]
com.intuit.fuzzymatcher.function,TokenizerFunctionTest,itShouldGetWordTokenizerForAddress_Success,[junit:junit]
