packageName,className,methodName,api,mcrCategories,mcrTags,count,countAll,proportion
org.dependencytrack.resources.v1,VulnerabilityResource,getVulnerabilitiesByComponent,us.springett:alpine,null,null,9,9,1.0
org.dependencytrack.search,IndexManagerFactory,getIndexManager,us.springett:alpine,null,null,2,2,1.0
org.dependencytrack,RequirementsVerifier,"",us.springett:alpine,null,null,3,3,1.0
org.dependencytrack.model,NotificationRule,setNotificationLevel,us.springett:alpine,null,null,3,3,1.0
org.dependencytrack.persistence,PolicyQueryManager,reconcilePolicyViolations,us.springett:alpine,null,null,1,1,1.0
org.dependencytrack.event,EventSubsystemInitializer,contextDestroyed,us.springett:alpine,null,null,44,44,1.0
org.dependencytrack.notification,NotificationRouterTest,testValidMatchingRule,us.springett:alpine,null,null,16,16,1.0
org.dependencytrack.parser.cyclonedx.util,ModelConverter,generateDependencies,org.cyclonedx:cyclonedx-core-java,null,null,36,52,0.69
org.dependencytrack.parser.cyclonedx.util,ModelConverter,generateDependencies,org.json:json,null,null,16,52,0.31
org.dependencytrack.resources.v1,PermissionResourceTest,addPermissionToUserTest,us.springett:alpine,null,null,7,7,1.0
org.dependencytrack.resources.v1,PolicyResourceTest,deletePolicyCascadingTest,us.springett:alpine,null,null,2,2,1.0
org.dependencytrack.persistence,PolicyQueryManager,"",us.springett:alpine,null,null,2,2,1.0
org.dependencytrack.resources.v1,FindingResource,getFindingsByProject,us.springett:alpine,null,null,4,4,1.0
org.dependencytrack.resources.v1,PolicyResource,getPolicies,us.springett:alpine,null,null,7,7,1.0
org.dependencytrack.resources.v1,PolicyResource,updatePolicy,us.springett:alpine,null,null,4,4,1.0
org.dependencytrack.resources.v1,RepositoryResourceTest,configureDeployment,us.springett:alpine,null,null,2,2,1.0
org.dependencytrack.resources.v1,TeamResourceTest,regenerateApiKeyTest,us.springett:alpine,null,null,9,9,1.0
org.dependencytrack.search,IndexManager,delete,us.springett:alpine,null,null,4,4,1.0
org.dependencytrack.resources.v1,PermissionResourceTest,configureDeployment,us.springett:alpine,null,null,2,2,1.0
org.dependencytrack.resources.v1,PolicyResourceTest,createPolicyTest,us.springett:alpine,null,null,1,1,1.0
org.dependencytrack.resources.v1,SearchResource,licenseSearch,us.springett:alpine,null,null,1,1,1.0
org.dependencytrack.model,PolicyViolation,"",us.springett:alpine,null,null,2,2,1.0
org.dependencytrack.resources.v1,ProjectResource,deleteProject,us.springett:alpine,null,null,6,6,1.0
org.dependencytrack.resources.v1,ProjectResource,getProject,us.springett:alpine,null,null,5,5,1.0
org.dependencytrack.tasks.repositories,ComposerMetaAnalyzerTest,"",org.mock-server:mockserver-netty,null,null,1,1,1.0
