packageName,className,methodName,apis
com.novetta.clavin.extractor,AdaptNlpExtractor,"","[com.fasterxml.jackson.core:jackson-databind,org.apache.httpcomponents:httpclient,org.apache.opennlp:opennlp-tools,org.slf4j:slf4j-api]"
com.novetta.clavin.util,DamerauLevenshteinTest,testNullToString,[junit:junit]
com.novetta.clavin.util,ListUtilsTest,testChunkifyList,[junit:junit]
com.novetta.clavin.gazetteer,BasicGeoNameTest,testTerritoryAncestryKeys,[junit:junit]
com.novetta.clavin.gazetteer.query,LuceneGazetteerTest,testAncestryLoadMode_OnCreate,[junit:junit]
com.novetta.clavin.resolver,ClavinLocationResolverHeuristicsTest,testHeuristicsDC,[junit:junit]
com.novetta.clavin.index,IndexDirectoryBuilder,indexGeoName,[org.apache.lucene:lucene-core]
com.novetta.clavin.gazetteer.query,LuceneGazetteerTest,testAncestryLoadMode_LazyLoad,[junit:junit]
com.novetta.clavin.extractor,AdaptNlpExtractorTest,testExtractLocationNames,[junit:junit]
com.novetta.clavin.resolver,LuceneLocationResolver,"","[org.apache.lucene:lucene-queryparser,org.slf4j:slf4j-api]"
com.novetta.clavin,GeoParserTest,testParse,[junit:junit]
com.novetta.clavin.gazetteer.query,LuceneGazetteerTest,testResolveLocations_NullLocationName,[junit:junit]
com.novetta.clavin.resolver.multipart,MatchedLocation,"",[org.slf4j:slf4j-api]
com.novetta.clavin.resolver.multipart,MultipartLocationResolverTest,verifyLocation,[junit:junit]
com.novetta.clavin.gazetteer,LazyAncestryGeoNameTest,"","[junit:junit,org.mockito:mockito-core]"
com.novetta.clavin.gazetteer.query,LuceneGazetteerTest,testDifferingLookupEquality,[junit:junit]
com.novetta.clavin.gazetteer.query,LuceneGazetteerTest,testNonExistentIndex,[junit:junit]
com.novetta.clavin.index,IndexDirectoryBuilder,"","[org.apache.lucene:lucene-core,org.slf4j:slf4j-api]"
com.novetta.clavin.resolver,ClavinLocationResolverHeuristicsTest,testBorderCases,[junit:junit]
com.novetta.clavin.resolver,ClavinLocationResolverTest,testAncestryLoad_Default,[junit:junit]
com.novetta.clavin.resolver.multipart,MultiLevelMultipartLocationResolverTest,setUpClass,[junit:junit]
com.novetta.clavin.resolver,ClavinLocationResolverTest,testFuzzyMatching,[junit:junit]
com.novetta.clavin.index,IndexDirectoryBuilder,printHelp,[commons-cli:commons-cli]
com.novetta.clavin.resolver,ClavinLocationResolverTest,testAncestryLoad_Lazy,[junit:junit]
com.novetta.clavin.gazetteer,LazyAncestryGeoNameTest,testGetParent_LazyResolve_NullParentId,"[junit:junit,org.mockito:mockito-core]"
com.novetta.clavin.resolver,ClavinLocationResolverHeuristicsTest,testHeuristicsMissouri,[junit:junit]
com.novetta.clavin.gazetteer,BasicGeoNameTest,testParishAncestryKeys,[junit:junit]
com.novetta.clavin.resolver,ClavinLocationResolverTest,testAncestryLoad_OnCreate,[junit:junit]
com.novetta.clavin.gazetteer,BasicGeoNameTest,testNoFeatureCode,[junit:junit]
com.novetta.clavin.resolver.multipart,MultipartLocationResolver,"",[org.slf4j:slf4j-api]
com.novetta.clavin.gazetteer.query,LuceneGazetteerTest,testResolveLocations_EmptyInput,[junit:junit]
com.novetta.clavin.resolver,ClavinLocationResolverHeuristicsTest,testHeuristicsNorthAfrica,[junit:junit]
com.novetta.clavin.gazetteer,LazyAncestryGeoNameTest,testGetParent_ManualResolve_WithParent,"[junit:junit,org.mockito:mockito-core]"
com.novetta.clavin.resolver,ClavinLocationResolverHeuristicsTest,"",[org.slf4j:slf4j-api]
com.novetta.clavin.gazetteer,BasicGeoName,"",[org.slf4j:slf4j-api]
com.novetta.clavin.gazetteer,BasicGeoNameTest,testSetParent_InvalidParent,[junit:junit]
com.novetta.clavin.util,TextUtils,fileToString,[commons-io:commons-io]
com.novetta.clavin.gazetteer.query,LuceneGazetteer,sanitizeQueryText,[org.apache.lucene:lucene-queryparser]
com.novetta.clavin.resolver,ClavinLocationResolverTest,testAncestryLoad_Manual,[junit:junit]
