packageName,className,methodName,api,mcrCategories,mcrTags,count,countAll,proportion
proj.zoie.api.impl,ZoieMergePolicy,size,org.apache.lucene:lucene-core,null,null,8,8,1.0
proj.zoie.impl.indexing.internal,RAMLuceneIndexDataLoader,"",org.apache.lucene:lucene-core,null,null,5,5,1.0
proj.zoie.impl.indexing.internal,ZoieIndexDeletionPolicy,"",org.apache.lucene:lucene-core,null,null,11,11,1.0
proj.zoie.api.impl,ZoieMergePolicy,findMerges,org.apache.lucene:lucene-core,null,null,60,60,1.0
proj.zoie.api.impl.util,IntSetAccelerator,intIterator,it.unimi.dsi:fastutil,null,null,3,3,1.0
proj.zoie.impl.indexing,ZoieConfig,"",org.apache.lucene:lucene-core,null,null,2,2,1.0
proj.zoie.api.impl.util,IntSetAccelerator,"",it.unimi.dsi:fastutil,null,null,12,12,1.0
proj.zoie.api.impl.util,MemoryManager,release,log4j:log4j,null,null,2,2,1.0
proj.zoie.impl.indexing,NoopReaderCache,getIndexReaders,log4j:log4j,null,null,2,2,1.0
proj.zoie.test.data,InRangeDataInterpreterForTests,interpret,org.apache.lucene:lucene-core,null,null,16,16,1.0
proj.zoie.store,LuceneStore,updateReader,org.apache.lucene:lucene-core,null,null,10,10,1.0
proj.zoie.api.impl.util,LongSetAccelerator,removeAll,it.unimi.dsi:fastutil,null,null,1,1,1.0
proj.zoie.dataprovider.jms,TestJMSStreamDataProvider,testSuccessfulNext,com.senseidb.zoie:zoie-core,null,null,13,16,0.81
proj.zoie.dataprovider.jms,TestJMSStreamDataProvider,testSuccessfulNext,org.mockito:mockito-all,null,null,1,16,0.06
proj.zoie.dataprovider.jms,TestJMSStreamDataProvider,testSuccessfulNext,junit:junit,null,null,2,16,0.13
proj.zoie.api,ZoieMultiReader,doWrapDirectoryReader,org.apache.lucene:lucene-core,null,null,3,3,1.0
proj.zoie.impl.indexing.internal,LuceneIndexDataLoader,"",org.apache.lucene:lucene-core,null,null,11,14,0.79
proj.zoie.impl.indexing.internal,LuceneIndexDataLoader,"",log4j:log4j,null,null,3,14,0.21
proj.zoie.impl.indexing.internal,RAMLuceneIndexDataLoader,propagateDeletes,it.unimi.dsi:fastutil,null,null,5,5,1.0
proj.zoie.impl.indexing,AsyncDataConsumer,syncWithVersion,log4j:log4j,null,null,8,8,1.0
proj.zoie.impl.indexing.internal,BatchedIndexDataLoader,setBatchSize,log4j:log4j,null,null,2,2,1.0
proj.zoie.perf.client,StoreQueryHandler,"",org.json:json,null,null,4,16,0.25
proj.zoie.perf.client,StoreQueryHandler,"",com.senseidb.zoie:zoie-core,null,null,4,16,0.25
proj.zoie.perf.client,StoreQueryHandler,"",it.unimi.dsi:fastutil,null,null,8,16,0.5
proj.zoie.perf.client,StoreQueryHandler,handleQuery,com.senseidb.zoie:zoie-core,null,null,2,2,1.0
proj.zoie.impl.indexing.internal,RAMSearchIndex,"",org.apache.lucene:lucene-core,null,null,7,10,0.7
proj.zoie.impl.indexing.internal,RAMSearchIndex,"",log4j:log4j,null,null,3,10,0.3
proj.zoie.perf.tools,IndexReplicator,main,org.apache.lucene:lucene-analyzers-common,null,null,1,51,0.02
proj.zoie.perf.tools,IndexReplicator,main,org.apache.lucene:lucene-core,null,null,40,51,0.78
proj.zoie.perf.tools,IndexReplicator,main,com.senseidb.zoie:zoie-core,null,null,10,51,0.2
proj.zoie.api.impl.util,IntSetAccelerator,removeAll,it.unimi.dsi:fastutil,null,null,1,1,1.0
